0.815943179339 , 0.845711595341 , 0.80125704968 , 0.80083416726 , 0.799128955299
0.775049241279 , 0.651543122243 , 0.80972221042 , 0.805216662102 , 0.810879416388
0.633893649295 , 0.641491157632 , 0.831021504142 , 0.833590180744 , 0.831603655657
0.565487419429 , 0.64861115651 , 0.841812019344 , 0.846423114787 , 0.835065281309
0.573458477549 , 0.449688237628 , 0.846394134076 , 0.851799182123 , 0.8567871464
0.43205270681 , 0.449670719966 , 0.860852687798 , 0.860449776339 , 0.858735271189
0.294915241666 , 0.33026879818 , 0.866795945848 , 0.880157041444 , 0.887216491632
0.30870312506 , 0.204852821211 , 0.877643943615 , 0.893344001353 , 0.889758194815
Empty
Empty
0.577475299107 , 0.533052473739 , 0.744398517722 , 0.751995492079 , 0.749096017903
0.517202537731 , 0.463706853312 , 0.761371139535 , 0.761727836269 , 0.761636423524
0.432085694291 , 0.477587111637 , 0.761522579251 , 0.76200586217 , 0.759307682201
0.377332653812 , 0.376375113162 , 0.764821666375 , 0.774791007507 , 0.765763506055
0.378869001778 , 0.411941418626 , 0.770997361569 , 0.774114533293 , 0.77632642176
0.372439167644 , 0.305752673848 , 0.784642801633 , 0.776360181348 , 0.778609570634
0.276886960038 , 0.254611148906 , 0.78890438155 , 0.785311084585 , 0.791730321188
0.256233957751 , 0.239867327618 , 0.796012070854 , 0.798116339269 , 0.789167562735
Empty
Empty
0.403600246811 , 0.378947221425 , 0.450769266196 , 0.447829938933 , 0.437186781638
0.359946131949 , 0.383040448759 , 0.490895034661 , 0.478756656742 , 0.452230433906
0.371386066026 , 0.370199561057 , 0.514527720377 , 0.480643954799 , 0.495062590717
0.335235090724 , 0.336232074107 , 0.534771377893 , 0.545706240691 , 0.528185290774
0.29542004982 , 0.28622349522 , 0.551623471369 , 0.557719040371 , 0.561408143374
0.252873528346 , 0.284180269804 , 0.599001925787 , 0.556325569873 , 0.579906348896
0.252347368019 , 0.231642101606 , 0.605076374818 , 0.59850916859 , 0.589209201327
0.236077119087 , 0.222015960816 , 0.629218329749 , 0.608243691997 , 0.628415201633
Empty
Empty
0.346002612578 , 0.332402444855 , 0.423112962079 , 0.415444079692 , 0.421882572436
0.3358459669 , 0.343656503489 , 0.412048545857 , 0.446161781322 , 0.411049865621
0.285690468973 , 0.307956831926 , 0.454428705039 , 0.491530688256 , 0.461959293611
0.278751822043 , 0.267173285601 , 0.479310266812 , 0.485858931284 , 0.511222349433
0.26851018116 , 0.265587703433 , 0.51614793004 , 0.563420727992 , 0.572024817199
0.24810424095 , 0.215221382726 , 0.556165654838 , 0.61571376217 , 0.622689620876
0.217508620053 , 0.199645868545 , 0.608043743814 , 0.628611561689 , 0.594057834438
0.193014721212 , 0.184394002919 , 0.632231757323 , 0.689291519362 , 0.635381168854
Empty
Empty
0.285247135479 , 0.302518389266 , 0.296717186421 , 0.265895573718 , 0.316745196684
0.298830294577 , 0.278742384578 , 0.357133568084 , 0.368348561175 , 0.340906388275
0.254188738548 , 0.262302834356 , 0.365898168055 , 0.410131879747 , 0.392444969043
0.261977576672 , 0.225394262411 , 0.39325063773 , 0.39288972343 , 0.399430357684
0.233461200841 , 0.209253521659 , 0.450405584952 , 0.440138171052 , 0.416077804577
0.203715350511 , 0.221581453021 , 0.476728770933 , 0.460331321126 , 0.495014557464
0.18776312826 , 0.179012788493 , 0.55718564053 , 0.490257075554 , 0.519195440442
0.172410803656 , 0.151248263302 , 0.534185787942 , 0.564837997735 , 0.547653932324
Empty
Empty
0.156818968232 , 0.147332000892 , 0.270832592542 , 0.267556582743 , 0.227394961883
0.127078365286 , 0.128549324856 , 0.275346275814 , 0.291295717386 , 0.297551218543
0.122004731065 , 0.126295570937 , 0.380962993609 , 0.349660129972 , 0.318960720403
0.119900059318 , 0.111204590277 , 0.396352372388 , 0.360754613887 , 0.357379896009
0.0885876183827 , 0.111789771131 , 0.426806201892 , 0.392603372324 , 0.395209811703
0.0757346423957 , 0.0909602713721 , 0.484915879572 , 0.505185803247 , 0.509332672681
0.0715607536619 , 0.0694397518251 , 0.540427522761 , 0.533080628532 , 0.493166477243
0.0550182996586 , 0.0551368269473 , 0.584679226139 , 0.598733950711 , 0.535023938424
Empty
Empty
