20, 5, 0.0657089, 0.0246164, 0.00328544, 0.926538, 1, 1, 
20, 5, 0.0663687, 0.0250234, 0.00331843, 0.924231, 2, 1, 
20, 5, 0.0660662, 0.0243439, 0.00330331, 0.923846, 3, 1, 
20, 5, 0.0638232, 0.0247583, 0.00319116, 0.928077, 4, 1, 
20, 5, 0.0635995, 0.0252357, 0.00317997, 0.929231, 5, 1, 
20, 5, 0.0654788, 0.0245476, 0.00327394, 0.925769, 6, 1, 
20, 5, 0.0646976, 0.0251661, 0.00323488, 0.926538, 7, 1, 
20, 5, 0.0665831, 0.024868, 0.00332916, 0.924615, 8, 1, 
20, 5, 0.0659001, 0.0247844, 0.00329501, 0.925385, 9, 1, 
20, 5, 0.0659596, 0.0247466, 0.00329798, 0.929231, 10, 1, 
20, 5, 0.0662613, 0.0252459, 0.00331306, 0.926154, 11, 1, 
20, 5, 0.0670421, 0.0244904, 0.0033521, 0.924231, 12, 1, 
20, 5, 0.0642388, 0.0249247, 0.00321194, 0.927308, 13, 1, 
20, 5, 0.0635829, 0.0254009, 0.00317914, 0.927308, 14, 1, 
20, 5, 0.0653129, 0.0244699, 0.00326564, 0.925769, 15, 1, 
20, 5, 0.0658374, 0.0249362, 0.00329187, 0.925769, 16, 1, 
20, 5, 0.0653478, 0.024788, 0.00326739, 0.925, 17, 1, 
20, 5, 0.0660213, 0.0245476, 0.00330106, 0.925769, 18, 1, 
20, 5, 0.0650938, 0.0248453, 0.00325469, 0.927308, 19, 1, 
20, 5, 0.0635498, 0.0247505, 0.00317749, 0.928846, 20, 1, 
20, 5, 0.0658651, 0.0246253, 0.00329326, 0.925769, 21, 1, 
20, 5, 0.0652404, 0.0245279, 0.00326202, 0.927308, 22, 1, 
20, 5, 0.0638052, 0.0248453, 0.00319026, 0.927308, 23, 1, 
20, 5, 0.0655157, 0.0245279, 0.00327579, 0.927308, 24, 1, 
20, 5, 0.065697, 0.0245428, 0.00328485, 0.926154, 25, 1, 
20, 5, 0.0646976, 0.0252434, 0.00323488, 0.926923, 26, 1, 
20, 5, 0.0652932, 0.0247735, 0.00326466, 0.926538, 27, 1, 
20, 5, 0.0675106, 0.0247265, 0.00337553, 0.923462, 28, 1, 
20, 5, 0.0661422, 0.0247808, 0.00330711, 0.925769, 29, 1, 
20, 5, 0.0642776, 0.0248487, 0.00321388, 0.926923, 30, 1, 
20, 5, 0.0644479, 0.024852, 0.00322239, 0.926538, 31, 1, 
20, 5, 0.0658396, 0.0250917, 0.00329198, 0.925769, 32, 1, 
20, 5, 0.0647563, 0.0247622, 0.00323782, 0.927692, 33, 1, 
20, 5, 0.0667965, 0.0250211, 0.00333982, 0.924615, 34, 1, 
20, 5, 0.0670793, 0.0248742, 0.00335396, 0.923846, 35, 1, 
20, 5, 0.0653595, 0.024868, 0.00326797, 0.924615, 36, 1, 
20, 5, 0.064707, 0.0250917, 0.00323535, 0.925769, 37, 1, 
20, 5, 0.06525, 0.0252447, 0.0032625, 0.926538, 38, 1, 
20, 5, 0.0653713, 0.0247697, 0.00326857, 0.926923, 39, 1, 
20, 5, 0.0638231, 0.0252396, 0.00319115, 0.928077, 40, 1, 
20, 5, 0.0661014, 0.024788, 0.00330507, 0.925, 41, 1, 
20, 5, 0.0666945, 0.0247031, 0.00333473, 0.925769, 42, 1, 
20, 5, 0.065865, 0.0245476, 0.00329325, 0.925769, 43, 1, 
20, 5, 0.065094, 0.0250834, 0.0032547, 0.927308, 44, 1, 
20, 5, 0.0650941, 0.0248453, 0.00325471, 0.927308, 45, 1, 
20, 5, 0.0652872, 0.0246253, 0.00326436, 0.925769, 46, 1, 
20, 5, 0.0667785, 0.0245329, 0.00333893, 0.926923, 47, 1, 
20, 5, 0.0734254, 0.0246073, 0.00367127, 0.927308, 48, 1, 
20, 5, 0.0664545, 0.024711, 0.00332272, 0.925, 49, 1, 
20, 5, 0.0661172, 0.0247808, 0.00330586, 0.925769, 50, 1, 
20, 5, 0.0631493, 0.0253974, 0.00315746, 0.930385, 51, 1, 
20, 5, 0.0644478, 0.0254013, 0.00322239, 0.926923, 52, 1, 
20, 5, 0.0693488, 0.0247844, 0.00346744, 0.925385, 53, 1, 
20, 5, 0.0659863, 0.0247735, 0.00329932, 0.926538, 54, 1, 
20, 5, 0.0654435, 0.0250091, 0.00327218, 0.926538, 55, 1, 
20, 5, 0.0671727, 0.02495, 0.00335863, 0.923846, 56, 1, 
20, 5, 0.0637489, 0.0250896, 0.00318744, 0.926154, 57, 1, 
20, 5, 0.0658122, 0.0254025, 0.00329061, 0.925769, 58, 1, 
20, 5, 0.0648163, 0.0252434, 0.00324081, 0.926923, 59, 1, 
20, 5, 0.065084, 0.0250015, 0.0032542, 0.927692, 60, 1, 
20, 5, 0.0652547, 0.0250813, 0.00326273, 0.927692, 61, 1, 
20, 5, 0.0637296, 0.0252409, 0.00318648, 0.927692, 62, 1, 
20, 5, 0.0649517, 0.0244854, 0.00324758, 0.924615, 63, 1, 
20, 5, 0.065947, 0.0248773, 0.00329735, 0.923462, 64, 1, 
20, 5, 0.0634833, 0.025237, 0.00317416, 0.928846, 65, 1, 
20, 5, 0.0646604, 0.0248453, 0.00323302, 0.927308, 66, 1, 
20, 5, 0.0654783, 0.0249446, 0.00327391, 0.924615, 67, 1, 
20, 5, 0.066686, 0.0246949, 0.0033343, 0.926538, 68, 1, 
20, 5, 0.0743669, 0.0244593, 0.00371834, 0.926538, 69, 1, 
20, 5, 0.0664173, 0.024699, 0.00332087, 0.926154, 70, 1, 
20, 5, 0.0655176, 0.0245572, 0.00327588, 0.925, 71, 1, 
20, 5, 0.0641706, 0.0246949, 0.00320853, 0.926538, 72, 1, 
20, 5, 0.0645295, 0.0250813, 0.00322647, 0.927692, 73, 1, 
20, 5, 0.0639888, 0.0246908, 0.00319944, 0.926923, 74, 1, 
20, 5, 0.0740909, 0.024375, 0.00370454, 0.926923, 75, 1, 
20, 5, 0.0659098, 0.0247188, 0.00329549, 0.924231, 76, 1, 
20, 5, 0.0650309, 0.0251611, 0.00325155, 0.927692, 77, 1, 
20, 5, 0.0663335, 0.0248649, 0.00331668, 0.925, 78, 1, 
20, 5, 0.0645762, 0.0250876, 0.00322881, 0.926538, 79, 1, 
20, 5, 0.0693114, 0.0252459, 0.00346557, 0.926154, 80, 1, 
20, 5, 0.0657088, 0.0248553, 0.00328544, 0.926154, 81, 1, 
20, 5, 0.0642946, 0.0245279, 0.00321473, 0.927308, 82, 1, 
20, 5, 0.0648518, 0.0250896, 0.00324259, 0.926154, 83, 1, 
20, 5, 0.0659488, 0.0252434, 0.00329744, 0.926923, 84, 1, 
20, 5, 0.0664898, 0.024795, 0.00332449, 0.924231, 85, 1, 
20, 5, 0.0646954, 0.0246164, 0.00323477, 0.926538, 86, 1, 
20, 5, 0.0660308, 0.0250187, 0.00330154, 0.925, 87, 1, 
20, 5, 0.065943, 0.0251694, 0.00329715, 0.925769, 88, 1, 
20, 5, 0.0660057, 0.0247031, 0.00330028, 0.925769, 89, 1, 
20, 5, 0.064229, 0.0251611, 0.00321145, 0.927692, 90, 1, 
20, 5, 0.0652773, 0.0254803, 0.00326387, 0.926538, 91, 1, 
20, 5, 0.0667814, 0.0248711, 0.00333907, 0.924231, 92, 1, 
20, 5, 0.0654687, 0.0246298, 0.00327343, 0.925385, 93, 1, 
20, 5, 0.0679069, 0.0246511, 0.00339534, 0.923462, 94, 1, 
20, 5, 0.0655644, 0.0248553, 0.00327822, 0.926154, 95, 1, 
20, 5, 0.0721369, 0.0243573, 0.00360684, 0.928077, 96, 1, 
20, 5, 0.0646039, 0.0251661, 0.0032302, 0.926538, 97, 1, 
20, 5, 0.0666107, 0.024868, 0.00333053, 0.924615, 98, 1, 
20, 5, 0.0653711, 0.0246118, 0.00326856, 0.926923, 99, 1, 
20, 5, 0.0643031, 0.0250704, 0.00321515, 0.929615, 100, 1, 
20, 5, 0.065865, 0.0250917, 0.00329325, 0.925769, 101, 1, 
